"Well","Cy5IntDen","Cy5Median","Cy5XArea","AmpFluor","WTFluor","MUTFluor","ThermalCycler","Array","Master","RunDate","Resolution","Triton","Tween","RefMat","CellStain","FAMIntDen","FAMMedian","FAMXArea","Linked","CellCount","HEXIntDen","HEXMedian","HEXXArea"
30,93079,383,60,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",693278,1081,60,0,0,128056,81,60
31,76025,305,63.529,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",1882794,2827,65.294,0,1,596162,444,65.294
32,55645,0,44.706,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",496913,0,44.706,0,0,104782,0,44.706
33,59607,0,47.059,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",498242,0,48.235,0,0,103835,0,48.235
34,98785,220,55.294,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",1081094,1156,55.294,0,0,112296,20,54.118
35,59457,0,48.235,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",544812,0,48.824,0,0,106691,0,48.824
36,58589,41,51.176,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",564933,1214,52.941,0,0,92766,25,52.941
37,55979,116,54.118,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",577140,992,55.882,0,0,84840,34,55.882
38,57475,80,50.588,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",548984,827,51.176,0,0,105917,27,51.176
39,42749,0,35.882,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",332336,0,35.882,0,0,69473,0,35.882
40,97064,267,55.882,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",683193,1152,58.235,0,0,121673,42,58.235
41,43055,0,31.765,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",360847,0,33.529,0,0,70887,0,33.529
42,546,0,1.176,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",1872,0,1.176,0,0,226,0,1.176
43,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
44,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
45,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
46,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
47,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
48,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
49,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
50,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
51,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
52,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
53,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
54,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
55,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
56,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
57,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
58,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
59,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
60,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
61,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
62,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
63,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
64,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
65,98825,0,36.471,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",803761,0,38.824,0,0,109669,0,38.824
66,47057,0,38.235,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",413180,0,38.235,0,0,72745,0,38.235
67,207857,345,58.235,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",2024198,1570,59.412,0,0,131589,40,59.412
68,85188,170,55.294,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",756755,1355,57.647,0,0,125222,113,57.647
69,145327,521,68.824,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",1867460,3860,70.588,0,1,390124,394,70.588
70,55227,78,51.765,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",595188,1254,52.353,0,0,102661,38,52.353
71,79156,265,60,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",775327,2326,60,0,0,123392,159,60
72,74166,301,64.118,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",715398,4043,66.471,0,0,129135,209,65.882
73,82825,505,77.059,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",791057,4766,77.059,0,0,147517,917,76.471
74,317283,1831,91.765,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",3045336,15902,91.765,0,0,196690,1159,91.176
75,305748,1734,87.647,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",2941749,15798,87.647,0,2,196226,744,87.059
76,120811,741,92.353,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",3239382,19632,93.529,0,1,1069914,6335,93.529
77,67751,264,56.471,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",584623,1220,56.471,0,0,111154,96,56.471
78,98478,594,70.588,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",883737,3960,71.176,0,0,126726,236,71.176
79,110571,586,71.765,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",2745110,5535,72.353,0,0,1015232,1446,72.353
80,93234,327,60.588,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",740145,1685,61.176,0,0,110847,100,61.176
81,76322,487,69.412,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",762929,4279,69.412,0,0,128141,325,69.412
82,137284,854,87.059,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",3646789,22678,92.941,0,0,1335244,6396,92.941
83,87273,279,60,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",730688,1995,60,0,0,112725,118,60
84,89155,441,68.235,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",866177,3036,69.412,0,1,127651,255,69.412
85,115122,407,68.235,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",1501618,3722,70,0,1,174539,198,69.412
86,61200,262,55.882,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",606373,1179,57.647,0,0,83444,66,57.647
87,46813,170,52.353,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",572687,977,52.353,0,0,67866,21,52.353
88,116521,558,65.882,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",1029019,3348,66.471,0,2,120832,222,66.471
89,111529,465,70,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",1538088,3831,70,0,1,140074,289,70
90,162779,521,67.647,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",2116092,6392,68.824,0,2,455451,595,68.824
91,70097,411,74.118,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",3062980,8035,77.059,0,0,1199063,2324,77.059
92,136742,639,72.353,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",1740142,4011,74.118,0,0,525369,797,74.118
93,105784,471,66.471,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",899475,4396,67.647,0,0,131963,256,67.647
94,77875,466,77.647,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",776523,4839,77.647,0,0,116489,369,77.647
95,105312,635,70.588,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",853574,2985,71.176,0,0,132221,367,71.176
96,146712,892,85.882,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",2688704,14106,90,0,0,954917,6069,90
97,141927,857,82.941,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",1076923,6595,83.529,0,1,173315,1158,83.529
98,141408,622,76.471,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",2628066,9258,76.471,0,1,716387,1001,76.471
99,239124,793,74.706,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",2215952,7376,74.706,0,1,289342,699,74.706
100,127978,768,81.176,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",1028365,6102,82.353,0,0,147701,894,82.353
101,304967,1902,90,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",2718356,13654,92.353,0,0,187148,1084,90
102,247171,1423,91.176,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",3151295,15619,92.353,0,0,819048,5257,92.353
103,109123,434,64.118,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",898635,3147,64.118,0,0,136209,194,64.118
104,299177,780,74.706,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",2272221,5665,74.706,0,0,150674,270,74.118
105,121411,561,66.471,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",996456,2897,68.824,0,0,147119,303,68.235
106,141428,581,71.765,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",1010156,4933,71.765,0,0,150287,358,71.176
107,83466,191,55.294,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",653875,1141,55.294,0,0,115116,36,55.294
108,104955,181,54.706,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",780355,915,54.706,0,0,141399,45,54.706
109,79803,406,70,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",667323,1857,70,0,1,134065,489,70
110,153560,484,70.588,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",1493440,3298,71.765,0,0,156142,177,71.765
111,81715,0,46.471,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",1388789,0,48.235,0,0,441357,0,48.235
112,48881,0,41.176,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",447295,0,41.176,0,0,83226,0,41.176
113,103427,422,61.765,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",828728,2121,61.765,0,1,137764,145,61.765
114,54725,0,46.471,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",1248354,732,50,0,0,431731,23,50
115,40287,0,31.765,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",394544,0,34.706,0,0,70718,0,34.706
116,110717,349,60.588,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",862717,1787,60.588,0,0,132376,146,60.588
117,160960,355,62.353,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",1219436,1558,64.706,0,0,137429,113,64.118
118,54486,0,39.412,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",451367,0,41.176,0,0,68935,0,40.588
119,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
120,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
121,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
122,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
123,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
124,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
125,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
126,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
127,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
128,1268,0,3.529,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",7879,0,3.529,0,1,573,0,3.529
129,90601,0,39.412,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",735772,0,41.765,0,1,126737,0,41.765
130,75793,0,49.412,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",628423,0,49.412,0,0,111464,0,49.412
131,180571,584,70.588,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",2810364,3258,70.588,0,1,641451,242,70
132,56039,131,54.118,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",608664,1522,56.471,0,0,131061,101,56.471
133,54955,0,49.412,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",537871,860,51.765,0,0,108160,45,51.765
134,79674,218,54.706,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",714281,1819,55.294,0,0,115121,36,55.294
135,79438,364,63.529,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",1304763,3611,65.294,0,1,388682,286,65.294
136,76634,84,51.176,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",652930,917,52.941,0,0,111851,35,52.941
137,213829,562,67.647,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",1957113,4128,70,0,0,147336,140,68.235
138,56375,321,72.941,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",3184204,4144,73.529,0,0,1134177,838,73.529
139,54500,17,50.588,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",611251,1611,53.529,0,0,116217,86,53.529
140,57598,183,55.294,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",629872,1828,59.412,0,0,121320,182,59.412
141,232621,584,67.647,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",2321561,3141,68.235,0,0,151120,54,67.059
142,56627,225,56.471,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",601537,1558,57.059,0,0,112628,69,56.471
143,89090,388,68.824,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",1485993,4094,69.412,0,0,443249,518,69.412
144,57380,219,58.824,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",658320,2676,60,0,0,122409,59,60
145,238599,727,71.176,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",2243403,4666,72.941,0,2,176512,363,71.765
146,103364,505,70.588,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",2273035,4795,71.176,0,0,682800,573,71.176
147,58034,252,60,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",636129,1365,60.588,0,0,90880,87,60.588
148,121470,312,62.941,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",1655032,2327,64.706,0,0,168462,133,64.118
149,117069,434,68.235,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",1358081,2913,68.235,0,0,154972,89,68.235
150,82458,227,52.353,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",823614,1022,53.529,0,0,89392,21,52.941
151,56410,189,57.647,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",700071,2132,60.588,0,2,157538,253,60.588
152,64771,435,74.118,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",1385977,7141,75.294,0,0,154203,432,75.294
153,78215,149,52.941,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",747783,885,52.941,0,2,100379,12,52.941
154,63807,379,72.353,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",785928,4684,74.118,0,0,107016,592,73.529
155,120368,364,65.294,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",2458874,3410,70.588,0,0,882976,940,70.588
156,89604,372,67.059,"FAM","HEX","Cy5","UW",1,"3","2017_02_01",25,0.02,0,"OCI Cells","0.5x EvaGreen",2211559,4049,67.647,0,0,835321,512,67.647
