"Well","Cy5IntDen","Cy5Median","Cy5XArea","AmpFluor","WTFluor","MUTFluor","ThermalCycler","Array","Master","RunDate","Resolution","Triton","Tween","RefMat","CellStain","FAMIntDen","FAMMedian","FAMXArea","Linked","CellCount","HEXIntDen","HEXMedian","HEXXArea"
21,207,0,0.588,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",443,0,0.588,0,"N/A",59,0,0.588
22,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",0,0,0,0,"N/A",0,0,0
23,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",0,0,0,0,"N/A",0,0,0
24,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",0,0,0,0,"N/A",0,0,0
25,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",0,0,0,0,"N/A",0,0,0
26,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",0,0,0,0,"N/A",0,0,0
27,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",0,0,0,0,"N/A",0,0,0
28,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",0,0,0,0,"N/A",0,0,0
29,1269,0,4.118,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",6265,0,4.118,0,"N/A",1185,0,4.118
30,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",0,0,0,0,"N/A",0,0,0
31,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",0,0,0,0,"N/A",0,0,0
32,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",0,0,0,0,"N/A",0,0,0
33,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",0,0,0,0,"N/A",0,0,0
34,113,0,0.588,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",454,0,0.588,0,"N/A",12,0,0.588
35,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",0,0,0,0,"N/A",0,0,0
36,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",0,0,0,0,"N/A",0,0,0
37,3648,0,9.412,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",10092,0,9.412,0,"N/A",1291,0,9.412
38,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",0,0,0,0,"N/A",0,0,0
39,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",0,0,0,0,"N/A",0,0,0
40,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",0,0,0,0,"N/A",0,0,0
41,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",0,0,0,0,"N/A",0,0,0
42,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",0,0,0,0,"N/A",0,0,0
43,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",0,0,0,0,"N/A",0,0,0
44,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",0,0,0,0,"N/A",0,0,0
45,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",0,0,0,0,"N/A",0,0,0
46,1194,0,2.353,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",3227,0,2.353,0,"N/A",444,0,2.353
47,11294,0,28.824,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",60157,0,29.412,0,"N/A",12082,0,29.412
48,778,0,3.529,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",9095,0,5.294,0,"N/A",2197,0,5.294
49,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",0,0,0,0,"N/A",0,0,0
50,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",0,0,0,0,"N/A",0,0,0
51,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",0,0,0,0,"N/A",0,0,0
52,425,0,1.176,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",1679,0,1.176,0,"N/A",75,0,1.176
53,8453,0,20.588,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",42580,0,20.588,0,"N/A",8465,0,20.588
54,5110,0,12.941,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",19698,0,14.118,0,"N/A",3447,0,14.118
55,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",0,0,0,0,"N/A",0,0,0
56,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",0,0,0,0,"N/A",0,0,0
57,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",0,0,0,0,"N/A",0,0,0
58,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",0,0,0,0,"N/A",0,0,0
59,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",0,0,0,0,"N/A",0,0,0
60,1174,0,1.765,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",1535,0,1.765,0,"N/A",346,0,1.765
61,3363,0,8.235,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",11301,0,8.235,0,"N/A",938,0,8.235
62,2149,0,4.118,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",3267,0,4.118,0,"N/A",484,0,4.118
63,412,0,1.176,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",890,0,1.176,0,"N/A",157,0,1.176
64,15270,0,36.471,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",33227,0,39.412,0,"N/A",5033,0,39.412
65,72022,0,35.882,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",971724,0,35.882,0,"N/A",173254,0,34.706
66,91143,389,65.882,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",779772,2078,67.059,0,"N/A",158117,210,67.059
67,86034,522,82.941,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",819994,5330,83.529,0,"N/A",161695,773,83.529
68,236651,1541,89.412,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",4896549,21873,97.647,0,"N/A",1337806,9575,97.647
69,327229,2032,97.647,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",5799942,38537,98.824,0,"N/A",1962190,11641,98.824
70,82212,470,82.353,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",856312,4875,83.529,0,"N/A",161015,837,83.529
71,336161,1022,91.765,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",4603942,12736,95.882,0,"N/A",1070308,2511,95.882
72,58788,0,49.412,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",499976,479,50,0,"N/A",100220,18,50
73,89623,196,58.235,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",1074976,655,60.588,0,"N/A",242848,179,60.588
74,89718,480,75.882,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",800117,3692,80.588,0,"N/A",155059,794,80.588
75,136157,599,86.471,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",1993748,4405,87.647,0,"N/A",525362,1637,87.647
76,85963,329,65.294,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",777963,3399,65.882,0,"N/A",155900,190,65.882
77,147471,262,70,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",2636801,1525,75.294,0,"N/A",671670,557,75.294
78,61945,0,49.412,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",529231,462,51.176,0,"N/A",125799,42,51.176
79,64436,16,50.588,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",548264,469,51.176,0,"N/A",123159,23,51.176
80,62808,210,61.176,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",554978,832,64.706,0,"N/A",124064,101,64.706
81,38451,0,30.588,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",305031,0,31.765,0,"N/A",71982,0,31.765
82,74873,0,49.412,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",523669,0,49.412,0,"N/A",115023,0,49.412
83,122856,293,70.588,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",2517746,1100,72.353,0,"N/A",743851,519,72.353
84,61662,120,57.059,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",575835,819,58.235,0,"N/A",140461,149,58.235
85,60952,0,49.412,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",527919,448,50.588,0,"N/A",113640,0,49.412
86,37687,0,31.765,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",309257,0,34.706,0,"N/A",62097,0,34.706
87,64684,75,52.941,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",1015857,559,54.118,0,"N/A",275893,54,54.118
88,38497,0,33.529,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",324293,0,35.294,0,"N/A",73416,0,35.294
89,60859,0,44.706,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",528772,0,46.471,0,"N/A",104320,0,45.882
90,59470,68,51.765,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",539589,486,52.353,0,"N/A",116117,13,52.353
91,42322,0,28.824,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",314886,0,31.765,0,"N/A",75471,0,31.765
92,62753,0,48.235,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",514627,0,48.235,0,"N/A",110541,0,48.235
93,61690,0,47.647,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",517852,0,48.824,0,"N/A",107649,0,48.824
94,200643,311,70,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",3145019,2267,77.647,0,"N/A",1026648,780,77.647
95,66874,159,56.471,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",584693,845,58.824,0,"N/A",130518,73,58.824
96,161256,280,74.706,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",3167766,1800,80.588,0,"N/A",1275528,948,80.588
97,64839,126,55.882,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",591890,887,59.412,0,"N/A",137824,108,59.412
98,69478,286,57.647,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",626932,970,57.647,0,"N/A",137661,56,57.647
99,112870,313,67.059,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",1723490,1018,70.588,0,"N/A",474232,303,70.588
100,61115,97,51.765,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",555960,646,53.529,0,"N/A",123647,26,53.529
101,64866,103,51.176,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",550170,454,51.176,0,"N/A",127550,8,51.176
102,71179,249,71.176,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",3012439,1655,76.471,0,"N/A",1143698,901,76.471
103,55702,0,48.824,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",510316,451,51.176,0,"N/A",114697,19,51.176
104,140257,207,71.765,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",2529548,1237,78.235,0,"N/A",620476,339,78.235
105,71084,195,54.118,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",537728,571,54.118,0,"N/A",117512,40,54.118
106,71901,212,58.824,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",567655,750,60.588,0,"N/A",123326,69,60.588
107,53277,0,45.882,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",399129,0,45.882,0,"N/A",91984,0,45.882
108,63558,0,48.824,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",499660,454,51.176,0,"N/A",110568,3,50.588
109,69015,151,53.529,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",561131,544,53.529,0,"N/A",123869,49,53.529
110,48738,0,44.706,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",430654,0,45.294,0,"N/A",93788,0,45.294
111,80426,243,71.765,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",826757,1213,77.647,0,"N/A",221532,223,77.059
112,39854,0,47.647,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",347910,0,47.647,0,"N/A",73215,0,47.059
113,73952,170,57.059,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",599271,877,58.824,0,"N/A",130688,61,58.824
114,66652,183,55.882,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",553893,731,59.412,0,"N/A",125821,58,59.412
115,61201,116,61.765,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",491090,667,64.706,0,"N/A",107994,103,64.706
116,82218,232,60,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",1014152,901,64.118,0,"N/A",268813,110,64.118
117,107408,173,63.529,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",1626039,897,65.882,0,"N/A",434763,248,65.882
118,55156,146,61.176,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",1807744,851,62.353,0,"N/A",622828,243,62.353
119,56242,0,49.412,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",522153,455,50.588,0,"N/A",112186,37,50.588
120,82194,361,69.412,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",776981,1545,72.941,0,"N/A",162768,223,72.941
121,175057,560,84.118,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",2383276,4657,86.471,0,"N/A",530112,999,86.471
122,257748,606,85.882,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",3979126,5051,88.235,0,"N/A",1197198,1719,88.235
123,86729,267,64.118,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",727643,821,66.471,0,"N/A",140261,118,66.471
124,68095,87,54.118,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",899016,598,57.059,0,"N/A",146827,49,57.059
125,2335,0,5.882,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",17727,0,7.059,0,"N/A",1417,0,7.059
126,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",0,0,0,0,"N/A",0,0,0
127,283,0,1.176,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",1857,0,1.176,0,"N/A",430,0,1.176
128,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",0,0,0,0,"N/A",0,0,0
129,67278,0,42.353,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",484136,0,45.294,0,"N/A",96377,0,45.294
130,74945,267,58.824,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",620453,1548,60.588,0,"N/A",136557,179,60.588
131,81775,386,63.529,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",620117,1581,64.706,0,"N/A",132455,81,64.118
132,73811,223,59.412,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",670991,3012,64.118,0,"N/A",152503,316,64.118
133,68118,201,61.176,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",639914,1832,62.941,0,"N/A",146310,152,61.765
134,89459,555,86.471,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",906143,5253,89.412,0,"N/A",200930,1272,88.824
135,130202,651,88.824,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",2353054,8077,90,0,"N/A",618484,1756,90
136,383988,2083,98.235,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",6044100,41746,99.412,0,"N/A",1954508,10081,99.412
137,93057,604,82.941,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",912929,5108,83.529,0,"N/A",221110,1400,83.529
138,102027,592,85.882,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",959543,7033,88.824,0,"N/A",207372,1434,88.824
139,100405,608,89.412,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",961553,6800,91.176,0,"N/A",213527,1307,91.176
140,72258,219,58.824,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",642730,2026,62.941,0,"N/A",150392,302,62.941
141,63512,190,56.471,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",618745,1859,60.588,0,"N/A",139742,102,60
142,195703,678,91.176,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",3137889,8930,91.765,0,"N/A",770037,2978,91.765
143,75346,333,64.706,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",656447,1866,65.882,0,"N/A",159304,524,65.882
144,70843,316,65.882,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",656518,1888,66.471,0,"N/A",148909,244,66.471
145,52011,56,51.765,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",496272,684,52.353,0,"N/A",110843,22,52.353
146,228197,607,83.529,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",2790356,5382,85.882,0,"N/A",591339,1308,85.882
147,76311,362,60,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",668309,2323,61.176,0,"N/A",155395,204,61.176
148,53130,3,50,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",372515,441,50,0,"N/A",86168,3,50
149,39346,0,37.059,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",320044,0,38.824,0,"N/A",82811,0,38.824
150,40998,0,39.412,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",413698,0,41.176,0,"N/A",90074,0,41.176
151,39172,0,45.294,"FAM","HEX","Cy5","UW",1,"2","2017_02_01",25,0.02,0,"HET Plasmid","0.5x EvaGreen",311051,0,45.882,0,"N/A",77554,0,45.882
