"Well","Cy5IntDen","Cy5Median","Cy5XArea","AmpFluor","WTFluor","MUTFluor","ThermalCycler","Array","Master","RunDate","Resolution","Triton","Tween","RefMat","CellStain","FAMIntDen","FAMMedian","FAMXArea","Linked","CellCount","HEXIntDen","HEXMedian","HEXXArea"
15,64215,0,43.529,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",619029,0,44.118,0,0,78113,0,44.118
16,63081,0,47.647,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",660035,0,48.235,0,0,79236,0,48.235
17,62804,0,46.471,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",588723,0,47.059,0,0,80782,0,47.059
18,61333,0,45.882,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",561996,0,45.882,0,0,73013,0,45.882
19,68466,158,51.176,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",681541,2557,51.176,0,0,84159,48,51.176
20,71489,242,51.176,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",660791,2165,51.176,0,0,86368,58,51.176
21,65163,0,47.647,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",598363,0,47.647,0,0,82025,0,47.647
22,69694,0,49.412,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",635793,0,49.412,0,0,83334,0,49.412
23,71074,0,47.647,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",694691,2021,50,0,0,93984,68,50
24,69404,0,47.647,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",611509,0,47.647,0,0,76621,0,47.647
25,79069,292,54.118,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",681832,2603,55.882,0,0,93854,107,55.882
26,77790,235,55.294,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",751672,2858,55.882,0,0,91294,88,55.294
27,75364,321,62.941,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",777257,2490,63.529,0,0,97967,156,62.941
28,58143,0,44.706,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",581772,0,45.294,0,0,77425,0,45.294
29,68926,124,50.588,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",681168,2110,51.176,0,0,87529,55,51.176
30,71112,34,50,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",660561,2126,51.176,0,0,96321,94,51.176
31,80318,416,67.059,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",920978,4025,67.059,0,0,137163,526,67.059
32,68903,0,49.412,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",621152,0,49.412,0,0,75619,0,49.412
33,65055,0,48.824,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",603901,0,48.824,0,0,79191,0,48.824
34,62466,292,52.941,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",696505,2865,52.941,0,0,91779,148,52.941
35,74163,391,64.706,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",804857,3723,65.882,0,0,118249,439,65.882
36,49739,0,44.118,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",495403,0,45.294,0,0,82910,0,45.294
37,61746,0,41.765,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",497280,0,41.765,0,0,69302,0,41.765
38,62956,0,45.882,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",589764,0,47.647,0,0,80853,0,47.059
39,65301,0,49.412,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",732794,2058,50.588,0,1,94244,32,50
40,59433,0,45.882,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",591493,0,47.647,0,0,78754,0,47.647
41,58537,0,40,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",500135,0,40.588,0,0,72188,0,40.588
42,51935,0,41.176,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",518843,0,41.176,0,0,68805,0,41.176
43,70225,207,52.353,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",626096,2136,52.353,0,0,86984,64,52.353
44,52853,0,38.824,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",452261,0,40,0,0,68034,0,40
45,33462,0,22.941,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",292290,0,23.529,0,0,50443,0,23.529
46,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
47,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
48,205,0,0.588,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",2209,0,0.588,0,0,94,0,0.588
49,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
50,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
51,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
52,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
53,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
54,1865,0,5.882,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",27656,0,6.471,0,0,5584,0,6.471
55,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
56,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
57,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
58,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
59,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
60,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
61,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
62,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
63,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
64,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
65,118532,0,14.706,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",634851,0,14.706,0,2,131163,0,14.118
66,60670,0,30,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",483443,0,32.353,0,0,70690,0,32.353
67,82075,0,40,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1098419,0,40.588,0,0,139730,0,40.588
68,52892,0,38.235,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",546681,0,38.824,0,0,77501,0,38.824
69,51882,0,40.588,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",529628,0,40.588,0,0,69980,0,40.588
70,96444,280,52.941,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1507417,2820,52.941,0,1,195972,40,52.941
71,78715,0,44.118,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",731181,0,44.706,0,0,86479,0,44.706
72,58894,0,47.059,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",607837,0,47.059,0,0,79736,0,47.059
73,75137,0,47.059,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1217668,0,47.647,0,1,158680,0,47.647
74,57532,0,46.471,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",603616,0,47.059,0,0,80236,0,47.059
75,113100,607,61.176,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1883141,5199,62.941,0,0,181178,231,62.941
76,132990,730,62.941,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",2135758,9021,63.529,0,0,139206,146,62.353
77,84951,336,54.118,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",811417,4213,54.118,0,0,94297,50,54.118
78,72614,370,53.529,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",740432,2239,54.706,0,0,91901,92,54.706
79,64073,321,53.529,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",703890,3445,53.529,0,0,85464,70,53.529
80,77092,451,56.471,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",749740,3737,56.471,0,0,86800,75,56.471
81,73176,0,38.824,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",653664,0,38.824,0,1,78822,0,38.235
82,56900,0,47.647,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",579851,0,47.647,0,0,70435,0,47.647
83,93841,386,53.529,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1852011,4054,53.529,0,0,243282,38,53.529
84,56405,0,39.412,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",582630,0,39.412,0,0,73722,0,39.412
85,53770,0,45.882,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",566362,0,45.882,0,0,73786,0,45.882
86,52037,131,51.176,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1494206,2204,51.176,0,0,206139,23,51.176
87,67747,370,58.824,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",787333,4978,58.824,0,0,96340,132,58.824
88,149985,529,57.059,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1796241,4649,57.059,0,0,188021,142,57.059
89,48346,0,42.941,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",496949,0,43.529,0,0,70035,0,43.529
90,61605,0,47.059,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",633005,0,47.647,0,0,77614,0,47.647
91,72608,276,53.529,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",997682,2214,54.118,0,1,102087,63,53.529
92,41501,0,35.294,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",432801,0,36.471,0,0,60276,0,35.882
93,57526,159,52.941,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",734706,4398,54.118,0,0,88228,33,54.118
94,61077,275,55.882,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",728279,2656,56.471,0,0,93872,118,56.471
95,79401,336,54.118,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1002287,3719,55.294,0,0,127021,95,55.294
96,58632,164,50.588,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",639349,2278,50.588,0,0,79596,9,50.588
97,110738,465,57.059,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1664231,4450,57.059,0,0,122501,55,57.059
98,95369,647,66.471,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",985014,4623,66.471,0,0,124300,311,66.471
99,56212,78,50.588,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",648460,2302,51.176,0,0,80863,22,51.176
100,60056,251,52.353,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",668709,2572,52.353,0,0,86419,47,52.353
101,56787,0,48.235,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",639375,0,49.412,0,0,78978,0,49.412
102,53747,0,49.412,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",654886,2057,50,0,0,79884,17,50
103,88651,435,56.471,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1048035,5813,57.647,0,0,131842,156,57.647
104,56216,292,55.294,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",754024,3348,55.882,0,0,89517,97,55.882
105,94119,557,66.471,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1446341,6005,67.059,0,2,126737,447,66.471
106,73088,475,65.294,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",924965,6129,65.294,0,0,106803,341,65.294
107,62729,214,52.941,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",705851,2487,53.529,0,0,93374,85,53.529
108,50005,0,44.118,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",534389,0,44.118,0,0,76040,0,44.118
109,115946,529,57.647,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1043869,4128,57.647,0,0,121097,74,57.647
110,60618,0,49.412,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",648916,0,49.412,0,0,84642,0,49.412
111,91749,48,50,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1038218,2212,50.588,0,1,130590,25,50.588
112,104059,477,58.824,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",993613,3120,59.412,0,1,134029,106,59.412
113,67341,0,48.824,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",648254,0,48.824,0,0,94893,0,48.824
114,90376,0,47.647,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",778110,0,47.647,0,0,110348,0,47.647
115,81168,0,31.765,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",615313,0,32.353,0,0,89723,0,32.353
116,68939,28,50,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",703628,2213,51.176,0,0,94235,66,51.176
117,96221,412,68.235,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1012006,3857,71.176,0,1,132782,481,71.176
118,60067,0,47.647,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",648117,0,47.647,0,0,88275,0,47.647
119,54925,0,40.588,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",551029,0,40.588,0,0,72664,0,40.588
120,67671,0,40.588,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",642867,0,40.588,0,1,92859,0,40.588
121,60713,0,34.706,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",473557,0,35.294,0,0,71895,0,35.294
122,44301,0,31.765,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",389523,0,32.941,0,0,55507,0,32.941
123,59719,0,41.176,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",580939,0,41.176,0,0,84578,0,41.176
124,49145,0,38.235,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",498685,0,38.824,0,0,71912,0,38.824
125,49503,0,41.176,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",513356,0,41.176,0,0,68526,0,41.176
126,61900,0,32.353,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",545860,0,32.941,0,1,77269,0,32.941
127,40604,0,24.706,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",344381,0,25.294,0,1,56224,0,24.118
128,32278,0,10.588,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",457477,0,10.588,0,0,47827,0,10
129,44258,0,17.059,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",319219,0,17.059,0,0,47341,0,17.059
130,53466,0,40,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",562481,0,40,0,0,74292,0,40
131,68814,0,47.059,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",652907,0,47.647,0,0,82758,0,47.647
132,48666,0,44.118,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",563012,0,44.118,0,0,75567,0,44.118
133,42188,0,41.176,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",549763,0,42.353,0,0,74230,0,42.353
134,56842,268,60.588,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",2685880,6302,61.765,0,0,481780,373,61.765
135,59765,212,50.588,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",665273,2160,50.588,0,0,85761,17,50.588
136,54375,63,51.176,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",751801,2903,52.941,0,0,105090,143,52.941
137,55093,292,54.118,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",696047,2402,54.118,0,0,88026,153,54.118
138,53675,71,50,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",663066,2289,51.176,0,0,81591,31,51.176
139,54166,0,47.647,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",642884,2030,50.588,0,0,85080,33,50.588
140,65988,184,51.765,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",706052,3779,52.353,0,0,88029,68,52.353
141,76118,0,49.412,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",739583,0,49.412,0,0,87826,0,49.412
142,66282,299,53.529,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",715527,2204,54.118,0,1,85862,51,52.941
143,85644,371,58.235,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",2422928,8967,59.412,0,1,318941,116,59.412
144,112450,585,61.765,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",2609779,9588,63.529,0,1,352048,397,63.529
145,100320,597,68.235,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",2496047,11634,70,0,1,287891,832,70
146,60571,244,52.941,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",681600,2996,52.941,0,0,83261,74,52.941
147,76045,521,67.059,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",907261,6643,67.647,0,0,112246,510,67.647
148,52728,0,47.647,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",650427,0,49.412,0,0,77975,0,49.412
149,53114,133,51.765,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",698285,3229,51.765,0,0,83462,82,51.765
150,62312,221,51.765,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",687189,2084,51.765,0,0,81069,27,51.765
151,54706,0,47.059,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",615560,0,47.647,0,0,77835,0,47.647
152,52069,0,47.059,"FAM","HEX","Cy5","UW",1,"3","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",614652,0,47.059,0,0,70499,0,47.059
