"Well","Cy5IntDen","Cy5Median","Cy5XArea","AmpFluor","WTFluor","MUTFluor","ThermalCycler","Array","Master","RunDate","Resolution","Triton","Tween","RefMat","CellStain","FAMIntDen","FAMMedian","FAMXArea","Linked","CellCount","HEXIntDen","HEXMedian","HEXXArea"
29,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
30,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
31,5342,0,2.174,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",69832,0,2.484,0,"N/A",4542,0,2.484
32,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
33,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
34,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
35,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
36,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
37,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
38,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
39,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
40,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
41,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
42,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
43,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
44,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
45,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
46,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
47,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
48,26112,0,10.145,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",130683,0,10.145,0,"N/A",18240,0,10.145
49,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
50,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
51,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
52,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
53,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
54,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
55,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
56,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
57,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
58,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
59,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
60,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
61,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
62,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
63,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
64,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
65,136578,0,12.836,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",1075314,0,12.836,0,"N/A",108293,0,12.836
66,484387,0,40.683,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",4605937,0,40.683,0,"N/A",815371,0,40.373
67,595001,396,58.489,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",5781401,2121,58.489,0,"N/A",1120068,190,58.282
68,518281,55,50.725,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",6171878,1178,51.76,0,"N/A",1728658,31,51.242
69,682034,757,81.781,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",7676917,8702,81.988,0,"N/A",1448296,1694,81.47
70,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
71,2359809,2719,93.685,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",32958598,36378,94.513,0,"N/A",10497536,13032,94.513
72,594845,668,73.499,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",6532800,6599,73.706,0,"N/A",1224945,1088,72.878
73,14570,0,3.934,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",51632,0,4.244,0,"N/A",7797,0,4.244
74,3184,0,0.725,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",8018,0,0.725,0,"N/A",1288,0,0.725
75,1069479,1269,87.164,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",13177428,15599,88.302,0,"N/A",3880791,5404,87.371
76,2135895,2459,92.65,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",30208449,34392,92.65,0,"N/A",11166352,14099,92.133
77,1845152,1505,82.298,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",27186254,17492,83.54,0,"N/A",8966290,6779,83.126
78,2153267,2405,92.34,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",29801493,32497,92.961,0,"N/A",9893778,11256,92.34
79,1783680,2109,93.582,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",19954914,24293,93.996,0,"N/A",6366244,7894,93.892
80,1622843,1376,78.157,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",19912397,12320,78.882,0,"N/A",6669671,3818,78.468
81,645710,636,76.501,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",7648339,7480,78.364,0,"N/A",1584999,1751,77.536
82,1401466,1244,86.335,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",22166184,13180,86.853,0,"N/A",8974544,5570,86.853
83,564054,515,67.495,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",6240593,4461,67.909,0,"N/A",1207032,732,67.288
84,1397728,1274,85.197,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",24174731,16982,85.921,0,"N/A",9869215,8595,85.921
85,749362,815,80.021,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",8771482,10025,80.228,0,"N/A",1844615,2079,79.607
86,1266036,887,72.153,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",14294095,7409,73.499,0,"N/A",4475559,2419,73.395
87,659345,493,64.286,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",7240016,3649,64.286,0,"N/A",1785417,357,63.043
88,1177699,705,70.6,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",14913314,6739,71.118,0,"N/A",4764848,1715,71.014
89,1293396,621,69.669,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",16840952,5465,69.876,0,"N/A",5331266,1634,69.876
90,1716190,1825,89.648,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",20653313,18789,90.166,0,"N/A",6384992,6595,90.166
91,797063,375,60.248,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",8800330,2309,60.248,0,"N/A",2412162,320,59.834
92,622853,352,60.973,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",6777877,2934,61.491,0,"N/A",1672269,467,61.387
93,418335,0,36.335,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",5119172,0,38.509,0,"N/A",1742758,0,38.509
94,757587,727,77.95,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",9049480,7275,78.468,0,"N/A",2522292,1825,77.95
95,1096530,601,68.737,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",15917110,5149,68.737,0,"N/A",5943795,1487,68.634
96,603390,433,58.903,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",6073162,2526,60.041,0,"N/A",1189000,257,59.731
97,515858,290,55.383,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",5218862,1453,55.797,0,"N/A",896367,96,55.383
98,1204233,1213,86.749,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",14229932,14892,87.267,0,"N/A",2913470,3027,86.957
99,513294,249,54.037,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",4921959,1360,54.037,0,"N/A",908640,63,53.313
100,983966,1022,84.058,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",15367668,14458,84.783,0,"N/A",5416991,5687,84.369
101,1250842,1008,72.981,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",18008467,9422,73.706,0,"N/A",5926978,2342,73.602
102,864483,539,66.563,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",14256159,5717,67.184,0,"N/A",5041739,1984,66.874
103,652,0,0.104,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",928,0,0.104,0,"N/A",517,0,0.104
104,900656,302,58.385,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",12014756,1762,58.799,0,"N/A",3941466,403,58.799
105,610945,445,58.903,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",6112461,2045,59.11,0,"N/A",1251231,268,58.903
106,3157,0,0.828,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",8138,0,0.828,0,"N/A",3196,0,0.828
107,297814,0,28.157,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",1880968,0,28.986,0,"N/A",328310,0,28.986
108,760021,321,53.727,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",9483911,1109,53.727,0,"N/A",3104721,104,53.623
109,580551,322,55.694,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",5604526,1747,57.246,0,"N/A",1137244,132,56.211
110,5265,0,1.76,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",22115,0,1.76,0,"N/A",6651,0,1.76
111,523776,0,43.375,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",7434492,0,43.996,0,"N/A",2578524,0,43.789
112,693840,592,62.319,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",6106532,2775,62.319,0,"N/A",1176206,381,62.319
113,531010,0,43.996,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",4091618,0,44.513,0,"N/A",971091,0,44.099
114,297929,0,25.466,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",2199648,0,25.569,0,"N/A",500168,0,25.155
115,331196,0,20.497,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",1619129,0,20.704,0,"N/A",448336,0,20.704
116,83755,0,8.489,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",614384,0,8.489,0,"N/A",99709,0,8.489
117,30284,0,6.418,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",240212,0,6.418,0,"N/A",39083,0,6.418
118,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
119,628521,0,41.925,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",5120360,0,42.236,0,"N/A",899913,0,42.236
120,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
121,332226,0,19.462,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",3225405,0,19.462,0,"N/A",453989,0,19.255
122,58153,0,8.282,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",507869,0,8.282,0,"N/A",67398,0,7.971
123,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
124,6671,0,1.553,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",26605,0,1.553,0,"N/A",5760,0,1.553
125,450980,0,23.602,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",11776247,0,23.913,0,"N/A",483031,0,23.913
126,71870,0,9.42,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",544599,0,9.938,0,"N/A",57394,0,9.938
127,834711,0,24.534,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",11365917,0,25.052,0,"N/A",661634,0,25.052
128,916855,0,26.294,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",8553754,0,26.294,0,"N/A",530956,0,25.776
129,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
130,1372939,960,72.257,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",11479306,7196,73.706,0,"N/A",1519379,712,73.706
131,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
132,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
133,2417540,2782,94.928,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",38797419,52977,95.445,0,"N/A",10515889,12899,94.513
134,1433344,1559,93.478,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",15748971,17842,93.996,0,"N/A",5004438,6274,93.478
135,57556,0,8.696,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",381147,0,8.696,0,"N/A",113337,0,8.696
136,845715,942,87.267,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",9059050,10958,87.888,0,"N/A",1933187,2308,87.888
137,694761,845,85.197,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",8393823,9747,85.714,0,"N/A",1602260,2162,85.093
138,1612666,1814,91.615,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",11957658,15801,92.133,0,"N/A",1583019,2150,91.408
139,664299,772,85.818,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",8414054,10958,86.749,0,"N/A",1441410,1910,85.921
140,2158331,2587,93.892,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",25516354,31012,94.306,0,"N/A",8134757,11243,94.099
141,643309,745,84.99,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",8239151,10798,85.404,0,"N/A",1507720,2129,84.058
142,671875,773,85.507,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",8252559,10459,86.646,0,"N/A",1456812,1904,85.818
143,932602,1078,83.747,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",11868425,14656,85.507,0,"N/A",3113875,4171,85.093
144,1602779,1901,91.097,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",23529283,27245,91.718,0,"N/A",8880633,11012,90.89
145,1766359,2033,93.582,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",26002634,29232,93.996,0,"N/A",9056106,10979,93.789
146,612834,710,80.849,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",8598522,11010,82.816,0,"N/A",1768702,2264,82.402
147,1291222,1575,88.613,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",18748412,22048,89.441,0,"N/A",6422757,7842,89.234
148,887476,1015,84.265,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",14729931,16532,85.818,0,"N/A",5478597,6653,85.3
149,54169,0,7.246,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",137984,0,7.246,0,"N/A",42556,0,7.246
150,475170,426,58.799,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",5017957,1938,58.903,0,"N/A",983942,158,58.075
151,801339,884,85.818,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",12935403,15979,86.542,0,"N/A",3950271,4873,85.507
152,5470,0,1.967,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",30522,0,1.967,0,"N/A",18149,0,1.863
153,2248,0,0.725,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",7771,0,0.725,0,"N/A",3716,0,0.725
154,10349,0,2.795,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",54550,0,3.313,0,"N/A",26799,0,3.313
155,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
156,2025,0,0.725,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",7233,0,0.725,0,"N/A",3190,0,0.725
157,444784,0,32.609,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",1759157,0,33.23,0,"N/A",602434,0,33.23
158,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
159,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
160,324169,0,27.64,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",1702713,0,27.64,0,"N/A",616051,0,27.64
161,262275,0,29.607,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",1650112,0,29.917,0,"N/A",493090,0,29.814
162,4087,0,1.035,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",11073,0,1.035,0,"N/A",5193,0,1.035
163,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",0,0,0,0,"N/A",0,0,0
164,360177,0,37.474,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",2344083,0,37.785,0,"N/A",619099,0,37.681
165,196969,0,13.147,"FAM","HEX","Cy5","UW",1,"2","2016_12_02",10,0,0,"HET Plasmid","N/A",415528,0,13.147,0,"N/A",201493,0,13.147
