"Well","Cy5IntDen","Cy5Median","Cy5XArea","AmpFluor","WTFluor","MUTFluor","ThermalCycler","Array","Master","RunDate","Resolution","Triton","Tween","RefMat","CellStain","FAMIntDen","FAMMedian","FAMXArea","Linked","CellCount","HEXIntDen","HEXMedian","HEXXArea"
92,444073,0,45.652,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",5076583,0,46.584,0,"N/A",871130,0,46.066
93,493521,0,45.859,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",4958575,0,45.859,0,"N/A",789253,0,45.031
94,443491,0,43.478,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",4629519,0,43.478,0,"N/A",763641,0,43.064
95,378720,0,40.787,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",4283238,0,40.787,0,"N/A",710762,0,40.166
96,337050,0,38.923,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",4017066,0,39.441,0,"N/A",683080,0,36.957
97,552300,519,68.323,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",6349870,5567,68.53,0,"N/A",1068733,693,67.598
98,363816,0,40.89,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",4472657,0,42.133,0,"N/A",764538,0,42.133
99,570607,388,57.867,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",6233327,4028,58.075,0,"N/A",1006582,172,57.143
100,371935,0,35.3,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",3650114,0,35.3,0,"N/A",642968,0,34.576
101,0,0,0,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",0,0,0,0,"N/A",0,0,0
102,495712,0,46.791,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",5347096,0,47.412,0,"N/A",857722,0,47.412
103,563831,0,49.172,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",5677140,0,49.482,0,"N/A",867340,0,48.344
104,161339,0,16.356,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",1548628,0,16.356,0,"N/A",277551,0,16.356
105,0,0,0,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",0,0,0,0,"N/A",0,0,0
106,0,0,0,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",0,0,0,0,"N/A",0,0,0
107,0,0,0,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",0,0,0,0,"N/A",0,0,0
108,0,0,0,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",0,0,0,0,"N/A",0,0,0
109,0,0,0,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",0,0,0,0,"N/A",0,0,0
110,0,0,0,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",0,0,0,0,"N/A",0,0,0
111,0,0,0,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",0,0,0,0,"N/A",0,0,0
112,0,0,0,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",0,0,0,0,"N/A",0,0,0
113,0,0,0,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",0,0,0,0,"N/A",0,0,0
114,0,0,0,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",0,0,0,0,"N/A",0,0,0
115,0,0,0,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",0,0,0,0,"N/A",0,0,0
116,0,0,0,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",0,0,0,0,"N/A",0,0,0
117,0,0,0,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",0,0,0,0,"N/A",0,0,0
118,0,0,0,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",0,0,0,0,"N/A",0,0,0
119,0,0,0,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",0,0,0,0,"N/A",0,0,0
120,0,0,0,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",0,0,0,0,"N/A",0,0,0
121,0,0,0,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",0,0,0,0,"N/A",0,0,0
122,0,0,0,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",0,0,0,0,"N/A",0,0,0
123,0,0,0,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",0,0,0,0,"N/A",0,0,0
124,0,0,0,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",0,0,0,0,"N/A",0,0,0
125,0,0,0,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",0,0,0,0,"N/A",0,0,0
126,2575,0,0.828,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",25335,0,0.828,0,"N/A",2167,0,0.828
127,32441,0,8.282,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",429759,0,8.696,0,"N/A",107154,0,8.696
128,0,0,0,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",0,0,0,0,"N/A",0,0,0
129,369813,0,39.027,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",4327741,0,39.027,0,"N/A",756946,0,38.923
130,454299,12,50.311,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",5124781,1877,50.828,0,"N/A",884084,0,49.379
131,510014,294,58.799,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",5840801,3887,58.799,0,"N/A",984410,272,58.282
132,242,0,0.311,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",9628,0,0.518,0,"N/A",6327,0,0.518
133,392203,236,52.899,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",5224074,2602,52.899,0,"N/A",954408,86,51.76
134,438267,368,59.006,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",5802043,4229,59.006,0,"N/A",949063,240,57.35
135,456940,380,59.317,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",5900679,4076,59.42,0,"N/A",955289,243,58.799
136,539864,605,66.356,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",6683079,6596,66.563,0,"N/A",1063047,651,65.424
137,664040,465,58.903,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",5927257,4439,59.731,0,"N/A",873697,223,59.006
138,680138,502,64.803,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",9561633,5671,64.803,0,"N/A",3111199,823,63.043
139,313949,0,33.437,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",3023573,0,33.747,0,"N/A",561786,0,33.54
140,1929288,713,61.491,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",12080717,5184,61.801,0,"N/A",998567,253,60.87
141,515309,576,71.532,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",7437917,8139,72.774,0,"N/A",1284681,977,72.567
142,532043,461,60.766,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",5933632,4180,60.766,0,"N/A",1088538,387,60.455
143,492537,294,55.694,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",5533427,3126,55.694,0,"N/A",958872,136,55.383
144,491840,415,58.178,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",6026007,3664,58.489,0,"N/A",1029737,245,57.66
145,2644815,1179,68.116,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",17233272,10798,68.53,0,"N/A",1270427,474,67.598
146,631558,741,72.878,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",7601712,8910,72.878,0,"N/A",1336683,1006,72.257
147,403903,1,50,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",5154156,1761,50.207,0,"N/A",933984,6,50
148,2215118,797,64.596,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",15411236,8049,64.596,0,"N/A",1180760,281,63.458
149,505260,419,57.143,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",5528860,3154,57.143,0,"N/A",959474,161,56.315
150,1890403,907,66.46,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",14607629,8564,66.667,0,"N/A",966680,306,65.528
151,2136831,575,61.905,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",14150480,5273,62.008,0,"N/A",975655,210,61.077
152,388094,0,48.137,"FAM","HEX","Cy5","UW",1,"Unknown","2016_11_22",10,0.05,0,"OCI Cells","2 uM Draq5",4841762,0,48.965,0,"N/A",834820,0,47.516
