"Well","Cy5IntDen","Cy5Median","Cy5XArea","AmpFluor","WTFluor","MUTFluor","ThermalCycler","Array","Master","RunDate","Resolution","Triton","Tween","RefMat","CellStain","FAMIntDen","FAMMedian","FAMXArea","Linked","CellCount","HEXIntDen","HEXMedian","HEXXArea"
12,37611,0,30.588,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",394856,0,30.588,0,0,46735,0,30.588
13,44645,0,42.353,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",526010,0,42.353,0,0,67879,0,42.353
14,44379,0,38.824,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",536447,0,38.824,0,0,67843,0,38.824
15,41565,0,35.294,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",495857,0,35.882,0,0,67285,0,35.294
16,42764,0,32.941,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",413051,0,32.941,0,0,52041,0,32.941
17,41394,0,38.235,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",512314,0,40,0,0,72416,0,40
18,34311,0,31.765,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",442405,0,31.765,0,0,56973,0,31.176
19,45303,0,37.647,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",528665,0,39.412,0,0,68539,0,39.412
20,43208,0,32.353,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",524079,0,34.706,0,0,70048,0,34.706
21,46975,0,41.176,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",501988,0,42.941,0,0,75916,0,42.941
22,37704,0,34.706,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",458607,0,35.882,0,0,51305,0,35.882
23,41226,0,35.882,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",490275,0,35.882,0,0,61586,0,35.882
24,41926,0,40.588,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",499139,0,40.588,0,0,70122,0,40.588
25,44221,0,35.294,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",437845,0,35.294,0,0,60277,0,35.294
26,46695,0,34.706,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",471810,0,35.294,0,0,67148,0,35.294
27,46403,0,34.706,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",473168,0,35.882,0,0,68816,0,34.706
28,49866,0,41.176,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",456292,0,41.176,0,0,76353,0,41.176
29,41584,0,34.118,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",480990,0,34.118,0,0,72153,0,33.529
30,49704,0,41.176,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",552052,0,41.765,0,0,76790,0,41.765
31,52352,0,45.882,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",535847,0,45.882,0,0,74613,0,45.882
32,49936,0,41.176,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",546036,0,41.176,0,0,70295,0,40
33,44894,0,41.176,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",547197,0,41.765,0,0,68883,0,40.588
34,45521,0,38.235,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",504957,0,38.824,0,0,64212,0,38.824
35,47010,0,41.765,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",499003,0,45.882,0,0,70096,0,45.882
36,62913,0,47.647,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",690151,0,47.647,0,0,86007,0,47.059
37,54188,0,40.588,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",546051,0,40.588,0,0,75465,0,40
38,56227,0,41.176,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",550507,0,42.941,0,0,80922,0,42.941
39,58263,0,38.824,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",677610,0,42.353,0,0,102624,0,42.353
40,36715,0,24.706,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",491259,0,25.294,0,0,58795,0,24.706
41,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
42,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
43,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
44,965,0,4.118,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",16138,0,4.118,0,0,843,0,4.118
45,149,0,1.176,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",1842,0,1.176,0,0,57,0,1.176
46,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
47,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
48,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
49,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
50,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
51,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
52,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
53,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
54,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
55,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
56,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
57,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
58,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
59,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
60,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
61,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
62,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
63,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
64,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
65,116027,0,25.882,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",641814,0,29.412,0,2,80746,0,29.412
66,89703,0,42.941,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",555217,0,45.294,0,2,71140,0,45.294
67,101144,0,47.059,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",1079214,624,51.176,0,0,194663,23,51.176
68,53387,63,51.176,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",716304,648,51.765,0,0,76720,7,51.176
69,46793,0,47.647,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",651057,0,48.235,0,0,64094,0,48.235
70,95560,186,56.471,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",701789,948,57.059,0,3,80782,81,57.059
71,47268,4,50,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",583604,738,51.176,0,0,66600,9,50
72,168282,318,63.529,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",1755135,1545,66.471,0,1,440483,241,65.882
73,149094,129,52.353,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",688753,660,52.353,0,4,104423,49,52.353
74,200645,368,61.176,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",1437207,1451,62.941,0,0,115665,60,61.176
75,47061,0,46.471,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",608067,0,46.471,0,0,84200,0,46.471
76,47563,0,47.059,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",694002,0,49.412,0,0,88641,0,49.412
77,51289,103,53.529,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",675052,925,54.118,0,0,100744,20,53.529
78,85153,0,48.824,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",625968,0,48.824,0,1,89281,0,48.824
79,47187,0,49.412,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",610898,0,49.412,0,0,92996,0,47.647
80,34958,0,36.471,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",425083,0,40,0,0,62251,0,40
81,33504,0,41.176,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",422804,0,41.765,0,0,68499,0,41.765
82,164041,230,59.412,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",1525686,1085,60.588,0,2,146115,80,60.588
83,38565,0,38.235,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",431448,0,38.824,0,1,73497,0,37.647
84,144726,296,60.588,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",818198,1176,62.941,0,2,135806,198,62.941
85,130190,350,62.941,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",1781809,1839,64.118,0,1,636332,292,64.118
86,118716,266,61.765,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",820961,2516,61.765,0,2,113025,149,61.765
87,48291,207,51.765,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",683858,640,51.765,0,0,97171,5,50
88,43785,0,44.118,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",500142,0,44.706,0,0,79470,0,44.706
89,57467,0,46.471,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",992211,0,47.647,0,0,86474,0,47.647
90,45576,0,42.941,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",530102,0,42.941,0,0,80755,0,42.941
91,48454,129,53.529,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",699635,755,57.647,0,0,82735,69,57.059
92,77780,0,42.353,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",484963,0,43.529,0,1,75064,0,43.529
93,88359,0,43.529,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",588085,0,44.706,0,1,70035,0,44.118
94,75363,0,42.941,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",526140,0,44.118,0,2,73193,0,43.529
95,53090,166,54.118,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",656310,900,58.235,0,0,96547,40,57.647
96,61469,0,41.765,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",518673,0,42.941,0,1,72705,0,42.353
97,187345,270,59.412,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",1330912,1232,59.412,0,0,105569,34,59.412
98,66109,0,44.118,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",530652,0,44.118,0,1,80738,0,44.118
99,108087,139,52.353,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",642933,886,54.118,0,1,103394,64,54.118
100,64620,55,51.176,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",1008786,657,51.765,0,0,336668,32,51.765
101,53904,0,46.471,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",616276,0,48.235,0,0,101508,0,48.235
102,82766,0,42.353,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",520398,0,42.353,0,2,76266,0,41.765
103,86403,251,59.412,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",1629870,1425,61.765,0,1,732462,235,61.765
104,106747,498,70,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",1859640,3603,71.176,0,1,692463,470,71.176
105,74171,463,74.706,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",860911,4898,77.059,0,0,145240,747,77.059
106,164804,743,79.412,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",887513,3498,80,0,2,133935,505,79.412
107,66129,0,48.824,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",698656,0,49.412,0,0,96390,0,46.471
108,63205,220,54.118,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",761376,897,54.118,0,0,107493,26,53.529
109,59123,165,53.529,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",732957,936,55.294,0,0,106026,29,55.294
110,91630,172,55.294,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",811886,1407,55.882,0,1,121871,47,55.882
111,75673,230,52.353,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",842769,761,52.941,0,0,117224,13,52.941
112,101607,472,68.824,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",913934,1793,68.824,0,1,136383,274,66.471
113,88560,292,58.824,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",1136295,2022,62.353,0,1,279397,135,62.353
114,60015,0,46.471,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",707443,0,49.412,0,0,106281,0,49.412
115,65515,38,50.588,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",754082,773,52.353,0,0,116518,25,52.353
116,24721,0,20,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",341815,0,20,0,0,39986,0,20
117,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",657,0,0.588,0,0,35,0,0.588
118,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
119,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
120,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
121,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
122,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
123,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
124,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
125,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
126,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
127,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
128,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
129,98976,0,40.588,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",616653,0,41.176,0,1,92311,0,41.176
130,41691,0,44.118,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",614324,0,44.706,0,0,76079,0,44.118
131,44777,0,45.882,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",572023,0,47.059,0,0,70351,0,46.471
132,70342,333,77.059,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",2390810,3738,79.412,0,0,1035781,880,79.412
133,72630,172,54.118,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",706273,1044,54.118,0,1,85900,69,54.118
134,78587,166,52.941,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",925242,956,56.471,0,2,285525,81,56.471
135,52322,214,56.471,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",723483,1184,56.471,0,0,98043,39,55.882
136,51520,3,50,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",698812,892,52.941,0,0,93894,25,52.941
137,80165,442,77.059,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",1091768,8811,77.059,0,0,140611,517,76.471
138,456124,2945,88.235,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",2560313,12145,91.765,0,2,165931,830,91.765
139,81007,472,78.235,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",1055953,7827,78.235,0,0,156750,667,78.235
140,72673,287,61.176,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",1144341,1522,64.706,0,1,177486,126,64.118
141,60789,29,50.588,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",594987,835,53.529,0,0,93218,37,53.529
142,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",0,0,0,0,0,0,0,0
143,49703,0,48.235,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",591755,636,50,0,0,90952,8,50
144,57906,165,59.412,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",756168,1024,60,0,0,99714,36,59.412
145,24764,0,27.059,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",290802,0,28.235,0,0,50156,0,28.235
146,64937,201,60,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",1847707,1506,63.529,0,0,775895,295,63.529
147,38526,0,38.824,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",437650,0,38.824,0,0,78266,0,38.824
148,196786,247,53.529,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",1334220,679,53.529,0,0,94701,13,52.941
149,154259,372,62.353,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",1314939,2476,65.294,0,1,129751,71,64.706
150,135065,338,61.765,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",837670,1280,61.765,0,3,109935,178,61.765
151,63708,52,51.176,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",663380,609,51.176,0,1,92028,19,51.176
152,56009,86,51.176,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",641327,744,52.941,0,0,99121,22,52.353
153,57168,92,51.176,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",642542,753,51.176,0,0,96055,9,50.588
154,87299,215,52.353,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",763989,931,52.353,0,1,101522,32,52.353
155,56561,88,50.588,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",689004,718,51.176,0,0,106921,13,51.176
156,202414,363,60,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",1532901,1012,61.176,0,1,422574,143,61.176
157,84576,238,52.941,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",1224281,777,54.118,0,1,437738,78,54.118
158,207610,445,65.294,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",1743159,1752,65.882,0,1,354359,213,65.882
159,50640,0,42.941,"FAM","HEX","Cy5","UW",1,"3","2017_01_20",25,0,0.05,"OCI Cells","Vybrant 5uM",513899,0,43.529,0,0,82310,0,42.941
