"Well","Cy5IntDen","Cy5Median","Cy5XArea","AmpFluor","WTFluor","MUTFluor","ThermalCycler","Array","Master","RunDate","Resolution","Triton","Tween","RefMat","CellStain","FAMIntDen","FAMMedian","FAMXArea","Linked","CellCount","HEXIntDen","HEXMedian","HEXXArea"
16,64255,0,35.294,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",487567,0,35.294,0,"0",82493,0,35.294
17,3984,0,5.294,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",21556,0,5.294,0,"0",5503,0,5.294
18,57664,0,31.176,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",415991,0,31.176,0,"0",76368,0,31.176
19,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
20,47823,0,29.412,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",356331,0,29.412,0,"0",66242,0,29.412
21,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
22,43908,0,22.353,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",268621,0,22.353,0,"0",49217,0,22.353
23,55563,0,35.294,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",478357,0,35.882,0,"0",85132,0,35.882
24,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
25,65965,0,34.118,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",485437,0,34.118,0,"0",85694,0,34.118
26,48653,0,22.941,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",386179,0,24.118,0,"0",60762,0,24.118
27,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
28,632,0,2.353,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",5180,0,2.353,0,"0",650,0,2.353
29,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
30,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
31,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
32,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
33,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
34,425,0,2.353,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",5365,0,2.353,0,"0",390,0,2.353
35,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
36,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
37,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
38,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
39,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
40,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
41,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
42,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
43,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
44,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
45,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
46,831,0,1.176,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",2135,0,1.176,0,"0",797,0,1.176
47,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
48,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
49,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
50,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
51,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
52,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
53,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
54,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
55,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
56,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
57,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
58,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
59,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
60,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
61,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
62,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
63,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
64,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
65,17641,0,11.765,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",84035,0,11.765,0,"2",17852,0,11.765
66,58655,0,32.353,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",450251,0,32.353,0,"0",65294,0,32.353
67,67026,0,42.941,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",579136,0,43.529,0,"0",92115,0,43.529
68,76358,213,55.882,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",724128,1892,55.882,0,"0",114922,163,55.882
69,66555,267,72.941,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",2138000,3643,74.118,0,"0",1117608,1464,74.118
70,321699,1293,69.412,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",2066316,5413,71.176,0,"0",144193,351,71.176
71,60331,107,51.176,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",688997,1820,52.941,0,"0",110300,41,52.941
72,77457,371,61.176,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",741895,2197,61.176,0,"1",127814,453,61.176
73,74067,324,58.235,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",693098,2117,58.235,0,"0",118005,329,58.235
74,95882,458,71.176,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",1908240,5057,71.176,0,"1",917184,2682,71.176
75,67629,217,52.941,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",642380,1733,54.118,0,"0",112220,101,54.118
76,66308,259,59.412,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",654039,1826,59.412,0,"0",115141,281,59.412
77,78972,322,62.941,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",1151586,1810,65.294,0,"0",420100,589,65.294
78,74229,317,60,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",755662,2311,60,0,"0",127692,336,60
79,103541,135,52.353,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",663105,1137,52.353,0,"1",88784,50,52.353
80,86781,367,67.647,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",1968673,4805,69.412,0,"0",957005,1278,69.412
81,219061,677,74.706,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",1569105,2789,75.294,0,"0",135826,373,75.294
82,112016,348,64.706,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",2021930,2669,66.471,0,"0",912653,1181,66.471
83,69561,197,57.647,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",698875,1744,57.647,0,"0",119480,230,57.647
84,72853,371,59.412,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",735028,2644,60,0,"0",123278,237,60
85,59395,0,48.824,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",600186,1080,50.588,0,"0",103876,33,50.588
86,212202,395,60,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",1533749,2630,60,0,"0",125392,128,60
87,168612,416,60.588,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",1339698,2466,61.765,0,"0",115783,193,61.176
88,288369,1185,74.118,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",2102538,7692,74.706,0,"0",201127,695,74.706
89,73088,91,51.765,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",653827,1246,53.529,0,"0",110308,75,53.529
90,85703,61,50.588,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",1291559,1063,51.765,0,"1",546673,99,51.765
91,69167,0,44.706,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",581056,0,44.706,0,"0",100362,0,44.706
92,74996,30,50.588,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",668518,1458,51.765,0,"0",117153,45,51.765
93,65860,0,45.294,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",583176,0,45.294,0,"0",95932,0,45.294
94,52503,0,35.294,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",445359,0,35.882,0,"0",79458,0,35.882
95,79078,0,49.412,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",640644,0,49.412,0,"0",111934,0,49.412
96,95282,0,47.059,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",934701,0,47.059,0,"0",191070,0,47.059
97,83362,0,39.412,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",743967,0,39.412,0,"1",76552,0,39.412
98,65853,0,41.765,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",531801,0,42.353,0,"0",90986,0,42.353
99,72991,0,44.118,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",689238,0,44.118,0,"0",112102,0,44.118
100,60867,0,40,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",514447,0,41.176,0,"0",90502,0,41.176
101,68603,0,43.529,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",561218,0,43.529,0,"0",97438,0,43.529
102,74015,0,44.118,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",624886,0,44.118,0,"0",95435,0,44.118
103,64024,0,41.176,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",529221,0,41.176,0,"0",94938,0,41.176
104,65478,0,44.706,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",551608,0,44.706,0,"0",90861,0,44.706
105,63134,0,42.353,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",565385,0,42.353,0,"0",93200,0,42.353
106,137285,356,64.118,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",2010706,4285,64.118,0,"2",606670,938,64.118
107,61286,0,41.765,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",528750,0,42.353,0,"0",89972,0,42.353
108,153185,356,56.471,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",1404817,1607,57.059,0,"0",128423,115,57.059
109,73767,0,42.941,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",550208,0,42.941,0,"0",100750,0,42.941
110,74948,0,45.294,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",591380,0,45.882,0,"0",100576,0,45.882
111,68367,0,42.941,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",559260,0,42.941,0,"0",96174,0,42.941
112,67577,0,44.118,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",856875,0,44.118,0,"0",247805,0,44.118
113,69940,0,39.412,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",678097,0,39.412,0,"0",176612,0,39.412
114,57204,0,36.471,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",471980,0,36.471,0,"0",84364,0,36.471
115,50188,0,31.176,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",396800,0,31.765,0,"0",71858,0,31.765
116,54254,0,29.412,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",412836,0,30,0,"0",72826,0,30
117,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
118,45374,0,21.176,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",317101,0,21.176,0,"0",52328,0,21.176
119,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
120,53116,0,30,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",395691,0,30,0,"0",70298,0,30
121,52525,0,28.235,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",387899,0,28.235,0,"0",58601,0,28.235
122,47748,0,25.882,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",341897,0,25.882,0,"0",52871,0,25.882
123,31204,0,14.706,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",192086,0,15.294,0,"0",28666,0,15.294
124,1811,0,1.765,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",3416,0,1.765,0,"0",805,0,1.765
125,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
126,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
127,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
128,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",0,0,0,0,"0",0,0,0
129,18180,0,14.706,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",148093,0,14.706,0,"0",26109,0,14.706
130,74293,0,47.059,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",656944,0,48.235,0,"0",103590,0,48.235
131,104776,375,73.529,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",2377733,7119,73.529,0,"1",1170273,1767,73.529
132,72214,402,63.529,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",769958,2317,63.529,0,"0",133501,380,63.529
133,304313,1540,85.882,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",2834082,13062,88.824,0,"2",832317,3247,88.824
134,73010,334,58.824,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",776338,2457,60,0,"0",124345,320,60
135,82686,416,60.588,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",806165,3843,62.353,0,"0",125410,268,62.353
136,118266,649,87.647,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",2580769,16847,91.765,0,"0",1171979,7535,91.765
137,69827,293,58.824,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",728794,2257,58.824,0,"0",121425,298,58.824
138,82527,389,67.059,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",867282,4593,67.647,0,"0",141191,672,67.647
139,70514,236,56.471,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",718148,2228,57.059,0,"0",111824,216,57.059
140,91920,485,76.471,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",2397152,9062,76.471,0,"0",1240741,5997,76.471
141,86223,481,70.588,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",892855,4581,70.588,0,"0",144643,662,70.588
142,262702,1079,71.176,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",2141282,5974,71.176,0,"1",385521,808,71.176
143,63638,0,44.706,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",588116,0,44.706,0,"0",91363,0,44.706
144,76916,396,58.235,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",797971,3037,59.412,0,"0",133208,273,58.235
145,53357,0,41.765,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",495469,0,42.353,0,"0",84738,0,41.765
146,63494,0,47.647,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",582833,0,47.647,0,"0",100036,0,47.647
147,158152,273,58.235,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",1130000,2834,59.412,0,"1",100650,162,59.412
148,68308,189,54.706,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",674379,1214,55.882,0,"0",106958,116,55.882
149,200982,361,62.353,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",1468944,1794,62.353,0,"0",146522,173,62.353
150,107672,302,59.412,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",1490191,2393,59.412,0,"1",589602,391,59.412
151,217003,797,62.941,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",1493976,3622,62.941,0,"2",118512,235,62.941
152,92512,368,61.765,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",1559517,2030,62.941,0,"0",720968,591,62.941
153,267736,972,65.882,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",1965237,5832,67.059,0,"0",149170,451,67.059
154,69165,270,55.882,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",732643,1480,55.882,0,"0",114169,123,55.882
155,114828,407,65.294,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",1887886,3179,65.882,0,"1",838457,1286,65.882
156,89432,292,57.647,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",1808191,2532,58.824,0,"2",868263,624,58.824
157,67734,345,61.176,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",779021,3000,61.176,0,"0",122118,239,61.176
158,64613,155,52.941,"FAM","HEX","Cy5","UW",1,"2","2016_12_06",25,0.05,0,"OCI Cells","Vybrant 5uM",640461,1437,53.529,0,"0",106567,54,53.529
