"Well","Cy5IntDen","Cy5Median","Cy5XArea","AmpFluor","WTFluor","MUTFluor","ThermalCycler","Array","Master","RunDate","Resolution","Triton","Tween","RefMat","CellStain","FAMIntDen","FAMMedian","FAMXArea","Linked","CellCount","HEXIntDen","HEXMedian","HEXXArea"
13,83478,70,50,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",564361,647,50,0,0,85588,0,48.824
14,46602,0,25.294,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",303707,0,25.882,0,0,48039,0,25.882
15,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
16,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
17,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
18,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
19,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
20,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
21,4491,0,9.412,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",17838,0,9.412,0,0,2208,0,9.412
22,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
23,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
24,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
25,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
26,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
27,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
28,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
29,748,0,1.765,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",2353,0,1.765,0,0,184,0,1.765
30,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
31,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
32,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
33,1535,0,3.529,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",5998,0,3.529,0,0,1146,0,3.529
34,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
35,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
36,1393,0,4.118,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",5821,0,4.118,1,0,1498,0,4.118
37,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
38,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
39,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
40,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
41,161,0,1.176,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1374,0,1.176,0,0,315,0,1.176
42,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
43,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
44,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
45,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
46,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
47,1069,0,2.353,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",4031,0,2.353,0,0,332,0,2.353
48,2523,0,4.706,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",12755,0,4.706,0,0,2832,0,4.706
49,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
50,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
51,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
52,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
53,6665,0,12.941,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",43574,0,12.941,0,0,10602,0,12.941
54,765,0,1.765,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",2725,0,2.353,0,0,552,0,2.353
55,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
56,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
57,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
58,3244,0,8.824,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",19477,0,10,0,0,2136,0,9.412
59,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
60,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
61,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
62,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
63,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
64,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
65,114944,0,30,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",652803,0,30.588,0,3,125113,0,30.588
66,66808,0,30,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",441376,0,31.176,0,1,62306,0,31.176
67,84674,0,40,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",557776,0,40.588,0,2,85282,0,40.588
68,69887,0,41.765,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",763951,0,42.353,0,0,224491,0,42.353
69,132031,604,71.765,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1820151,3820,72.353,0,2,559144,707,72.353
70,96882,326,58.235,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1125753,1043,59.412,0,1,352957,145,59.412
71,155075,311,56.471,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1430739,831,58.235,0,3,229972,164,58.235
72,118787,1,50,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",795706,655,50,0,1,107184,9,50
73,82883,0,48.824,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",515231,0,48.824,0,0,109479,0,48.824
74,87219,27,50,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",549453,661,50,0,1,106069,2,50
75,63981,0,44.706,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",472113,0,44.706,0,1,95131,0,44.706
76,159656,207,52.941,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1329458,779,53.529,0,1,132596,50,52.941
77,131313,538,74.118,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",2002296,3129,74.118,0,2,689874,637,74.118
78,171801,518,68.824,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1747745,3010,69.412,0,1,324595,308,68.824
79,85573,351,54.118,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",597959,838,54.118,0,0,104394,30,54.118
80,86884,278,52.941,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",614824,694,52.941,0,0,99971,25,52.941
81,141711,777,68.235,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",996250,2521,68.235,0,1,151476,294,68.235
82,82202,238,55.294,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",628994,940,57.059,0,0,101894,90,57.059
83,78346,79,51.765,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",579315,835,53.529,0,0,96903,31,53.529
84,86091,71,51.765,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",632692,1185,52.353,0,0,92212,31,52.353
85,74915,187,54.118,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",950485,800,54.706,0,1,172425,37,54.706
86,79930,266,55.294,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",580829,787,55.294,0,0,100175,73,55.294
87,87922,149,55.882,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",688413,1053,55.882,0,1,96773,49,55.882
88,85401,358,62.353,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",699267,1171,63.529,0,1,95776,87,63.529
89,82873,161,53.529,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",690502,845,55.294,0,1,92598,69,55.294
90,128779,685,85.882,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1068337,5199,85.882,0,2,146535,720,85.294
91,71949,202,54.706,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",600313,1229,55.294,0,0,84366,34,55.294
92,105538,612,77.647,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",932753,4929,78.824,0,0,117311,510,77.059
93,69511,253,59.412,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",609500,914,60.588,0,0,79256,79,60.588
94,101505,610,81.765,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",953272,4790,81.765,0,0,121668,630,81.765
95,102652,535,80,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",933934,4465,80,0,0,116433,492,80
96,102737,608,81.765,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",923801,4672,82.941,0,0,124206,720,82.941
97,99546,539,81.765,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",939060,4716,82.353,0,0,122746,686,82.353
98,124015,700,89.412,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",993610,5451,89.412,0,1,137915,795,89.412
99,109410,689,76.471,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",883398,3343,77.059,0,0,119438,445,75.882
100,98177,431,74.706,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",893865,3796,75.882,0,0,117853,295,74.706
101,107825,554,77.647,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",858927,3289,78.235,0,0,124224,385,78.235
102,105922,521,69.412,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",805925,2813,70.588,0,0,117808,213,70
103,101083,505,67.647,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",816188,3277,68.824,0,0,123576,264,68.824
104,125944,637,77.059,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",962327,2700,77.059,0,1,170727,385,77.059
105,120327,602,78.824,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1578028,5278,78.824,0,1,493616,1245,78.824
106,116317,535,70,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",871157,2072,71.765,0,1,146785,261,71.765
107,85262,0,46.471,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",549480,0,47.647,0,2,101255,0,47.647
108,78356,0,45.294,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",491508,0,45.294,0,0,99390,0,45.294
109,75653,0,44.118,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",490409,0,44.118,0,0,93840,0,44.118
110,112844,498,64.118,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",783797,2000,65.294,0,0,129022,136,65.294
111,115229,523,68.235,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",797156,2186,70,0,1,137276,212,69.412
112,78805,0,45.882,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",496447,0,45.882,0,0,94974,0,45.882
113,40878,0,23.529,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",236647,0,24.118,0,0,42325,0,24.118
114,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
115,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
116,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
117,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
118,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
119,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
120,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
121,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
122,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",646,0,0.588,0,0,15,0,0.588
123,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
124,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
125,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,1,0,0,0
126,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
127,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
128,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
129,120267,0,40.588,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",942456,0,42.941,0,2,137091,0,42.941
130,147249,413,62.353,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",2008745,1898,62.353,0,3,585080,359,62.353
131,187873,485,71.765,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",2617588,4520,72.353,0,2,682370,745,72.353
132,104933,393,65.294,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",2015903,3527,66.471,0,1,651764,941,66.471
133,145369,597,78.235,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",2702113,6373,81.765,0,5,936998,2008,81.765
134,309612,931,76.471,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",2398268,3376,77.059,0,1,179010,303,75.294
135,261480,674,68.235,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",2130296,4736,68.824,0,1,160654,313,68.824
136,131806,415,80,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",2632405,4769,80.588,0,3,990044,1773,80.588
137,112152,504,70.588,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",2520457,4012,71.176,0,1,957682,2016,71.176
138,85064,364,54.706,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",606463,1568,55.294,0,0,124441,64,55.294
139,89737,502,68.235,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",742284,2876,68.824,0,0,147310,475,68.824
140,93043,366,56.471,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",640837,1901,57.647,0,0,124862,162,57.647
141,89711,485,59.412,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",659424,1676,59.412,0,0,119730,183,58.824
142,96722,556,63.529,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",661439,1645,64.118,0,0,128237,269,63.529
143,76929,272,52.941,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",546170,876,52.941,0,0,97474,22,51.765
144,110277,528,65.882,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",848766,2011,66.471,0,2,147563,395,66.471
145,202344,538,61.176,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1529348,2601,61.765,0,1,132840,125,61.765
146,70691,0,47.647,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",490105,0,48.235,0,0,94698,0,48.235
147,126828,391,59.412,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1198287,1398,60.588,0,1,301374,112,60.588
148,94599,443,60,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",692226,2118,61.765,0,0,119405,207,61.765
149,123854,379,67.059,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1213985,1289,68.235,0,1,95221,114,68.235
150,109483,647,92.941,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1027526,6215,92.941,0,0,132826,945,90
151,92552,535,72.941,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",852970,3330,72.941,0,0,111175,492,72.941
152,110709,668,90,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1034040,5921,90.588,0,0,135559,913,90.588
153,93232,587,72.353,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",836336,3445,72.941,0,0,109073,425,72.941
154,86183,429,67.059,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",736638,1547,70,0,1,101298,251,70
155,100521,611,81.765,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",959495,6107,84.706,0,0,129354,939,84.118
156,81231,401,65.294,"FAM","HEX","Cy5","UW",1,"2","2017_01_04",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",762115,1960,65.882,0,0,95347,158,65.882
