"Well","Cy5IntDen","Cy5Median","Cy5XArea","AmpFluor","WTFluor","MUTFluor","ThermalCycler","Array","Master","RunDate","Resolution","Triton","Tween","RefMat","CellStain","FAMIntDen","FAMMedian","FAMXArea","Linked","CellCount","HEXIntDen","HEXMedian","HEXXArea"
13,63307,0,36.471,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",520331,0,37.059,0,1,74922,0,37.059
14,61882,0,37.059,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",520924,0,37.059,0,0,69997,0,35.882
15,49505,0,34.118,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",511078,0,35.294,0,0,77747,0,35.294
16,55164,0,31.765,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",454947,0,32.941,0,0,70288,0,32.353
17,41159,0,25.882,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",330407,0,27.059,0,0,54756,0,27.059
18,60197,0,38.824,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",528199,0,38.824,0,0,76956,0,38.824
19,60960,0,37.059,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",549442,0,38.824,0,0,75910,0,37.647
20,71218,0,39.412,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",563982,0,40.588,0,0,86705,0,40
21,14698,0,11.176,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",151296,0,11.176,0,0,25988,0,10.588
22,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
23,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
24,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
25,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
26,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
27,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
28,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
29,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
30,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
31,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
32,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
33,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
34,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
35,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
36,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
37,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
38,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
39,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
40,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
41,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
42,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
43,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
44,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
45,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
46,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
47,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
48,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
49,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
50,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
51,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
52,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
53,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
54,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
55,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
56,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
57,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
58,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
59,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
60,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
61,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
62,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
63,522,0,1.765,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",7679,0,1.765,0,1,729,0,1.765
64,0,0,0,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",0,0,0,0,0,0,0,0
65,151205,0,23.529,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",997950,0,23.529,0,3,145938,0,23.529
66,36515,0,25.882,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",378291,0,27.647,0,0,55251,0,27.647
67,59279,0,38.824,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",567003,0,42.353,0,0,116755,0,42.353
68,90214,218,51.765,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1474127,1709,52.353,0,1,184516,40,51.176
69,76859,8,50,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1841138,2095,55.294,0,0,209988,56,55.294
70,63467,0,44.706,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",639964,0,45.294,0,0,78269,0,43.529
71,78787,119,51.765,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1547386,2844,53.529,0,1,163702,53,52.353
72,52575,0,44.118,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",617590,0,44.706,0,0,71568,0,44.118
73,74625,0,46.471,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1568996,0,48.824,0,1,182353,0,48.235
74,82781,0,42.353,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1431457,0,42.353,0,2,173465,0,42.353
75,55902,0,42.353,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",556532,0,42.353,0,0,76061,0,42.353
76,91460,86,51.765,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1761092,2166,52.941,0,1,155206,51,52.941
77,91238,298,56.471,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",2679268,2235,57.059,0,1,477644,109,57.059
78,56406,0,39.412,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",543079,0,39.412,0,0,68823,0,38.235
79,109148,0,48.824,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1775559,0,48.824,0,0,110633,0,48.824
80,41068,0,28.235,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",407001,0,31.765,0,0,59294,0,31.765
81,41624,0,28.824,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",402211,0,30.588,0,0,54690,0,30
82,49347,0,39.412,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",522720,0,40,0,0,67596,0,39.412
83,53952,0,40,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",538462,0,40.588,0,0,68499,0,40.588
84,50247,0,41.176,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",512817,0,41.765,0,0,64041,0,41.765
85,51552,0,44.118,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",632426,0,44.118,0,0,80644,0,44.118
86,66092,0,43.529,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",720713,0,45.882,0,1,88421,0,44.706
87,52409,0,36.471,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",529609,0,37.059,0,0,68470,0,36.471
88,52487,0,32.941,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",529838,0,33.529,0,1,66779,0,32.941
89,46083,0,30,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",453586,0,32.941,0,0,68155,0,32.941
90,47392,0,26.471,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",414089,0,27.647,0,0,57946,0,27.647
91,41231,0,27.647,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",406034,0,30.588,0,0,53716,0,30.588
92,61979,0,37.647,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",576740,0,41.176,0,0,80112,0,41.176
93,54756,0,35.882,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",539093,0,35.882,0,1,75498,0,35.882
94,51277,0,29.412,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",472596,0,31.765,0,1,62985,0,31.765
95,104643,279,55.882,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1833153,4622,57.059,0,2,383364,89,57.059
96,57015,0,32.353,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",728648,0,35.882,0,0,69230,0,35.882
97,45843,0,32.941,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",421453,0,32.941,0,0,62411,0,32.353
98,55191,0,38.235,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",508276,0,38.235,0,0,74177,0,38.235
99,140126,670,78.235,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",2544310,9722,81.176,0,3,338961,1592,79.412
100,107332,596,80,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1052875,5988,80,0,0,141135,748,78.824
101,124546,666,71.176,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1788263,9436,71.176,0,1,180717,732,70.588
102,72090,0,44.706,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",581128,0,44.706,0,0,87758,0,44.706
103,32513,0,25.294,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",346895,0,26.471,0,0,56623,0,25.882
104,83189,0,41.176,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",696952,0,41.765,0,0,96989,0,41.765
105,65261,0,39.412,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",834754,0,40,0,1,130788,0,40
106,85366,0,48.824,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1758892,1461,51.176,0,1,346942,25,51.176
107,73735,0,39.412,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1015023,0,40.588,0,1,147265,0,40.588
108,42212,0,25.294,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",373471,0,25.882,0,0,57141,0,25.882
109,93029,64,51.765,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1817144,1628,53.529,0,1,369204,50,53.529
110,120971,436,62.353,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",2414174,5131,64.118,0,2,490769,306,63.529
111,67259,0,43.529,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",641020,0,44.706,0,0,95020,0,44.118
112,72276,0,44.706,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1242595,0,45.882,0,1,218591,0,45.882
113,71633,0,42.941,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1214561,0,45.882,0,1,157736,0,45.294
114,86454,0,42.941,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1109800,0,44.118,0,0,120947,0,44.118
115,80251,0,45.294,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1454315,0,48.235,0,2,193268,0,48.235
116,57131,0,39.412,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1251287,0,40,0,0,183963,0,40
117,51183,0,34.706,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",510614,0,36.471,0,0,78610,0,36.471
118,45689,0,30.588,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",471802,0,31.765,0,0,77129,0,31.765
119,69497,0,40,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1150495,0,41.176,0,2,184283,0,41.176
120,55045,0,32.353,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",480227,0,32.353,0,0,77977,0,32.353
121,69196,0,38.824,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1028492,0,40,0,1,151389,0,40
122,51648,0,29.412,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",496820,0,32.353,0,0,70375,0,31.765
123,49147,0,29.412,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",473125,0,31.765,0,0,71157,0,31.765
124,45548,0,29.412,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",534716,0,30.588,0,0,79002,0,30.588
125,47590,0,24.706,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",372824,0,24.706,0,0,64266,0,24.706
126,45478,0,17.059,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",424926,0,17.059,0,2,86584,0,17.059
127,16897,0,12.353,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",300329,0,12.941,0,1,41179,0,12.941
128,24431,0,10.588,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",281783,0,10.588,0,0,56507,0,10.588
129,1107,0,1.765,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",9426,0,1.765,0,0,1087,0,1.765
130,66572,0,37.647,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",591801,0,39.412,0,0,92291,0,39.412
131,51840,0,40,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",553339,0,40,0,0,76138,0,40
132,79754,0,48.824,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",786560,0,48.824,0,0,96970,0,48.824
133,83698,293,54.706,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",869932,3937,55.882,0,1,108596,89,55.294
134,68128,151,51.765,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",768871,3176,52.941,0,0,85736,27,51.765
135,84408,319,58.824,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",1157895,3933,61.176,0,1,124776,197,60.588
136,101185,366,57.059,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",999866,4470,58.235,0,1,115447,292,57.647
137,108935,596,65.882,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",2839476,8314,68.235,0,2,298973,1159,68.235
138,130044,732,71.176,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",2692973,12596,73.529,0,1,163938,735,71.765
139,141331,760,74.706,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",3419984,16013,75.882,0,1,394836,1342,75.882
140,70636,0,49.412,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",705916,1620,51.765,0,0,100605,22,51.765
141,60093,0,41.765,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",612556,0,42.941,0,0,83154,0,42.941
142,60015,0,43.529,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",607100,0,43.529,0,0,74576,0,42.941
143,66977,172,57.647,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",2452549,2709,57.647,0,0,248338,69,56.471
144,74768,128,50.588,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",827500,2341,52.353,0,1,103576,29,51.176
145,64648,0,48.235,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",650768,0,49.412,0,0,74813,0,48.235
146,64533,61,51.765,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",702509,2457,54.706,0,0,85485,71,53.529
147,61134,213,52.941,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",723785,2999,54.118,0,0,81974,75,53.529
148,58586,210,56.471,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",709840,2192,58.235,0,0,82724,66,57.647
149,59988,168,51.765,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",723531,2233,52.941,0,0,81670,34,52.353
150,73213,378,61.765,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",826446,3246,62.353,0,0,95990,247,61.765
151,73508,0,49.412,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",918148,2110,50.588,0,2,110644,9,50.588
152,85693,223,54.706,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",971529,4957,55.294,0,1,105656,90,54.706
153,82769,237,54.118,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",945937,2668,55.882,0,2,112710,60,55.294
154,84687,245,54.118,"FAM","HEX","Cy5","UW",1,"2","2017_01_03",25,0.02,0.05,"OCI Cells","0.5x EvaGreen",936684,3526,55.294,0,2,106083,91,54.118
