"Well","Cy5IntDen","Cy5Median","Cy5XArea","AmpFluor","WTFluor","MUTFluor","ThermalCycler","Array","Master","RunDate","Resolution","Triton","Tween","RefMat","CellStain","FAMIntDen","FAMMedian","FAMXArea","Linked","CellCount","HEXIntDen","HEXMedian","HEXXArea"
30,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
31,5471,0,1.553,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",27843,0,1.553,0,"N/A",2682,0,1.553
32,17279,0,4.141,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",74989,0,4.555,0,"N/A",12085,0,4.555
33,502236,0,42.65,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",4469448,0,42.65,0,"N/A",840950,0,42.443
34,280460,0,28.986,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",2626675,0,30.538,0,"N/A",520364,0,30.435
35,226934,0,22.153,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",1781957,0,22.878,0,"N/A",309987,0,22.878
36,244326,0,22.671,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",2067473,0,22.878,0,"N/A",329031,0,22.878
37,44619,0,8.592,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",365668,0,8.903,0,"N/A",52539,0,8.903
38,475747,0,46.48,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",4754779,0,46.687,0,"N/A",796002,0,46.48
39,367336,0,34.886,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",3595093,0,34.886,0,"N/A",568609,0,34.886
40,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
41,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
42,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
43,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
44,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
45,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
46,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
47,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
48,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
49,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
50,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
51,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
52,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
53,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
54,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
55,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
56,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
57,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
58,4707,0,1.967,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",18014,0,1.967,0,"N/A",1714,0,1.967
59,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
60,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
61,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
62,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
63,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
64,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
65,236532,0,19.772,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",2064059,0,20.393,0,"N/A",254563,0,20.393
66,342353,0,30.435,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",3357438,0,31.056,0,"N/A",416609,0,30.952
67,351841,0,45.652,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",4206865,0,46.377,0,"N/A",665997,0,45.756
68,1690230,484,58.696,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",11257424,2014,59.006,0,"N/A",904623,121,58.799
69,627731,581,69.462,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",6157841,5056,69.669,0,"N/A",1032033,803,68.944
70,2886477,2915,83.644,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",17550442,17089,83.644,0,"N/A",1379567,1679,83.437
71,462580,449,64.182,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",5208669,3226,64.7,0,"N/A",948676,435,64.7
72,588349,494,63.043,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",5479736,3410,63.147,0,"N/A",923664,335,62.733
73,2417769,2393,82.816,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",16114314,15581,83.437,0,"N/A",1398376,1639,82.919
74,1047824,1155,76.294,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",8701047,7998,77.847,0,"N/A",1275891,1379,77.226
75,1470118,346,55.797,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",9581702,1500,56.625,0,"N/A",859922,74,56.211
76,609434,680,76.087,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",6584481,6599,77.433,0,"N/A",1188669,1124,77.226
77,400645,111,50.828,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",3853835,822,50.828,0,"N/A",786878,18,50.621
78,907281,1088,78.778,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",10468570,9751,78.986,0,"N/A",1376844,1716,78.364
79,1119597,344,61.698,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",9040718,2605,62.215,0,"N/A",977228,191,61.698
80,1587227,1775,81.263,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",13293089,13874,81.573,0,"N/A",1326155,1556,81.47
81,1246075,722,65.01,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",9816188,4241,65.321,0,"N/A",1015364,317,65.01
82,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
83,441717,176,52.277,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",3809134,965,53.002,0,"N/A",796285,73,52.795
84,591449,686,74.12,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",6313860,6408,75.052,0,"N/A",1173868,1175,73.292
85,433987,62,51.139,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",3985354,887,51.139,0,"N/A",821354,17,51.035
86,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
87,17987,0,5.694,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",89263,0,6.004,0,"N/A",23749,0,6.004
88,3845,0,2.277,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",24225,0,2.277,0,"N/A",4346,0,2.277
89,369885,0,43.582,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",3390923,0,44.617,0,"N/A",709236,0,44.513
90,578074,620,75.983,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",6314365,6135,77.329,0,"N/A",1200486,1364,76.605
91,787289,875,76.294,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",8192340,8752,77.122,0,"N/A",1329167,1569,76.605
92,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
93,433705,0,45.652,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",3635659,0,46.273,0,"N/A",831164,0,46.273
94,6970,0,1.449,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",16853,0,1.449,0,"N/A",3575,0,1.449
95,839218,0,45.031,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",5990736,0,45.342,0,"N/A",855878,0,45.342
96,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
97,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
98,1303171,429,59.317,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",9578962,1963,59.317,0,"N/A",1048679,210,59.11
99,612623,592,74.017,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",6236641,6539,74.224,0,"N/A",1258127,1314,73.81
100,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
101,399155,0,42.961,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",3191269,0,43.271,0,"N/A",705690,0,43.271
102,358933,0,46.48,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",3836301,0,48.758,0,"N/A",733050,0,48.758
103,884705,987,71.118,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",9008698,9722,72.257,0,"N/A",1280685,1313,72.257
104,774864,907,77.019,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",8232082,8432,77.019,0,"N/A",1332035,1436,77.019
105,336277,0,29.503,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",3084026,0,29.503,0,"N/A",496338,0,29.193
106,205319,0,19.462,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",1497192,0,19.462,0,"N/A",305378,0,19.462
107,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
108,109612,0,11.905,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",893372,0,12.319,0,"N/A",181156,0,12.319
109,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
110,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
111,156855,0,13.043,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",1578717,0,13.043,0,"N/A",222925,0,13.043
112,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
113,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
114,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
115,222,0,0.207,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",1580,0,0.207,0,"N/A",915,0,0.207
116,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
117,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
118,27085,0,6.108,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",232267,0,6.522,0,"N/A",35103,0,6.522
119,48868,0,9.11,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",440820,0,9.11,0,"N/A",77453,0,9.11
120,0,0,0,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",0,0,0,0,"N/A",0,0,0
121,2176,0,0.621,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",5281,0,0.621,0,"N/A",688,0,0.621
122,1245,0,0.414,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",3196,0,0.414,0,"N/A",317,0,0.414
123,133549,0,13.872,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",1168169,0,14.493,0,"N/A",173723,0,14.493
124,288742,0,26.501,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",2507852,0,26.605,0,"N/A",413215,0,26.605
125,1514,0,0.828,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",7643,0,0.828,0,"N/A",1056,0,0.828
126,408319,0,31.677,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",4255585,0,32.195,0,"N/A",561680,0,31.884
127,151816,0,13.043,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",5644085,0,13.354,0,"N/A",198848,0,13.354
128,368342,0,18.53,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",10294264,0,19.151,0,"N/A",379950,0,19.151
129,271842,0,25.569,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",2841899,0,26.19,0,"N/A",368271,0,26.19
130,238019,0,30.849,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",2128040,0,30.849,0,"N/A",289593,0,30.331
131,826941,212,53.416,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",6695594,1173,53.727,0,"N/A",701777,27,53.209
132,507656,471,63.354,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",5244624,2655,63.768,0,"N/A",853537,325,63.458
133,530447,585,68.53,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",5694080,4022,68.634,0,"N/A",898837,526,67.702
134,2059088,1311,69.462,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",12788979,6948,69.462,0,"N/A",1038599,537,68.737
135,2300063,1665,73.292,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",13914716,7518,74.948,0,"N/A",1086387,729,73.81
136,300443,0,39.752,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",2932608,0,39.959,0,"N/A",552663,0,39.337
137,1463653,1100,69.462,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",9825754,5310,69.462,0,"N/A",1033580,497,68.634
138,516315,538,63.872,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",5389750,3085,64.803,0,"N/A",961361,389,63.561
139,285621,0,37.267,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",2616157,0,37.267,0,"N/A",521635,0,37.267
140,2407041,2046,75.673,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",15313728,10852,76.087,0,"N/A",1241454,967,76.087
141,1490264,217,52.174,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",9115879,1044,52.174,0,"N/A",829362,33,51.346
142,1451600,0,49.172,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",8521160,786,50.104,0,"N/A",791899,5,50
143,2064733,1688,75.466,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",13909114,9878,76.087,0,"N/A",1194101,957,74.741
144,1665092,1438,71.429,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",13987698,11608,72.36,0,"N/A",1152618,948,71.636
145,579457,643,68.944,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",5596892,4109,69.772,0,"N/A",1097640,736,69.048
146,355552,0,46.273,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",3464249,0,46.48,0,"N/A",699171,0,46.273
147,871722,380,62.112,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",7080719,3002,62.319,0,"N/A",957966,195,62.008
148,1618373,522,59.524,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",11141810,2917,59.627,0,"N/A",984051,145,59.11
149,423234,212,56.315,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",4770047,1834,57.557,0,"N/A",901084,102,57.246
150,600529,567,60.248,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",5582444,2634,60.248,0,"N/A",995285,270,60.248
151,975947,715,65.942,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",7084802,3598,65.942,0,"N/A",1069471,443,65.217
152,470506,404,58.075,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",4698435,2116,58.178,0,"N/A",905734,129,57.867
153,269442,0,32.091,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",2222762,0,32.402,0,"N/A",460538,0,31.988
154,868063,282,54.658,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",6776563,1742,55.59,0,"N/A",909212,93,55.59
155,489504,364,56.108,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",4636949,1792,56.936,0,"N/A",954015,197,56.936
156,1802076,738,64.7,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",12023949,4412,65.631,0,"N/A",1051574,222,63.975
157,551154,382,58.592,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",5127211,2280,59.524,0,"N/A",936588,203,59.11
158,484541,379,60.041,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",4797830,1935,60.87,0,"N/A",991915,294,60.87
159,603172,383,59.938,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",5212604,2398,59.938,0,"N/A",976467,262,59.731
160,1739120,777,63.354,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",11402504,3442,63.354,0,"N/A",997258,209,63.354
161,1389305,556,60.766,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",9307393,3017,60.87,0,"N/A",1006513,205,60.455
162,1579348,504,57.66,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",10130863,1895,57.66,0,"N/A",918177,119,57.143
163,560284,583,65.631,"FAM","HEX","Cy5","UW",1,"3","2016_12_02",10,0,0,"MUT Plasmid","N/A",5494365,3322,65.839,0,"N/A",1064928,562,65.839
